student_name,tel,address,school,grade,tel,status
蕭奕葉,0918164152,彰化縣和美鎮秀東路24號11樓,新北市立新莊高中,二年級,0961035049,
薛禹語,0938050737,桃園市楊梅區大模街53號9樓,新北市立三峽高級中學,二年級,0982993443,
姜娜泉,0982127750,金門縣金城鎮庵前39號6樓,新北市立土城高級中學,一年級,0977589004,
呂利維,0956526171,臺東縣臺東市永樂路86號之5,新北市立板橋高級中學,一年級,0999914766,
周磊興,0968167037,臺南市佳里區平等東街95號,新北市立五股高級中學,二年級,0926763164,
游恆晉,0920451633,桃園市八德區仁安街73號,台北市立大理高級中學,二年級,0965610632,
蔡政江,0986664605,宜蘭縣員山鄉深蓁路34號5樓之16,新北市立新店高級中學,二年級,0912207667,
郭睿筱,0933058665,高雄市旗津區旗津三路9號,台北市立華岡高級中學,三年級,0983191744,
石然璟,0960749811,臺中市清水區三美路76號2樓,台北市立大直高級中學,一年級,0905654184,
陳威立,0916496565,臺中市東勢區石城街石山巷74號,台北市立大同高級中學,一年級,0998583891,
顏倩純,0923191339,臺中市豐原區豐原大道６段32號,新北市立新店高級中學,二年級,0993465383,
姜業立,0937155510,雲林縣東勢鄉內環東路2號11樓,台北市立光明高級中學,二年級,0916717609,
周名霄,0917361660,雲林縣麥寮鄉仁德西路１段29號,新北市立泰山高級中學,三年級,0986996212,
邱婷靄,0953046018,新竹縣北埔鄉埔尾5號之2,台北市立景美高級中學,一年級,0979789139,
莊可穎,0960941122,苗栗縣西湖鄉楓85號,新北市立鶯歌高級中學,一年級,0950639906,
李欽永,0958533466,臺南市東山區許秀才13號之20,新北市立新莊高級中學,三年級,0925944855,
黃庭青,0921883308,臺北市中正區和平西路１段70號12樓,新北市立樹林高級中學,三年級,0964676044,
劉天記,0911365774,新竹市北區西門街96號6樓,新北市立金山高級中學,一年級,0904025821,
何然鑫,0961079596,高雄市小港區高坪十一路45號之11,新北市立土城高級中學,一年級,0997828137,
韓偉庭,0910150176,屏東縣竹田鄉南進路56號11樓,台北市立光明高級中學,一年級,0912968528,
葉濤衞,0915144228,桃園市楊梅區中華街90號11樓之11,新北市立瑞芳高級中學,三年級,0936712406,
林娟晉,0939007018,桃園市復興區中正路2號,台北市立中山高級中學,一年級,0965189765,
汪年晨,0971385537,苗栗縣通霄鎮南和路１段38號12樓,台北市立松山高級中學,三年級,0990155028,
周凱辛,0929113759,花蓮縣花蓮市順興路55號,台北市立松山高級中學,三年級,0974325368,
林冠夫,0988103968,臺中市北屯區陳平一街63號6樓,台北市立和平高級中學,一年級,0985676711,
黃慈旭,0958234390,高雄市梓官區信德街46號,新北市立新北高級中學,二年級,0997503216,
黃勛鑫,0986246856,新北市三重區國道路１段46號,台北市立松山高級中學,二年級,0951819265,
鄭琳雅,0987240151,基隆市中山區太白街88號,新北市立新店高級中學,三年級,0989240894,
江越風,0972096304,臺北市信義區信安街9號,新北市立新店高級中學,二年級,0977635392,已離開
翁傑潤,0982602814,高雄市前鎮區台鋁十二巷34號之4,新北市立林口高級中學,二年級,0930488959,
馮益薇,0919747875,新北市土城區中央路４段38號,台北市立建國高級中學,一年級,0900710408,
田召庭,0956935735,高雄市前鎮區凱旋三路24號,新北市立鶯歌高級中學,二年級,0909943686,
許嬈翊,0971614854,臺南市東區裕敬三街46號,台北市立華岡高級中學,一年級,0922596976,
李泉涵,0988965534,彰化縣二林鎮國中路42號之8,台北市立光明高級中學,二年級,0936677103,
李耀順,0986565209,桃園市中壢區信陽街81號之10,台北市立光明高級中學,一年級,0919042959,
張堯芝,0968383649,屏東縣高樹鄉和美巷1號4樓,台北市立實踐高級中學,二年級,0960085948,
羅穎筱,0927971344,臺南市後壁區後壁寮36號之9,台北市立光明高級中學,三年級,0946427851,
黃容瑄,0970901638,桃園市龍潭區建成路59號,台北市立大同高級中學,三年級,0901972626,
邱拓謙,0919645992,南投縣南投市自強一街16號之13,台北市立大理高級中學,三年級,0942624519,
陳召青,0932189496,臺中市北屯區松明街69號3樓,私立薇閣高級中學,二年級,0911289930,
林庭龍,0928102530,桃園市楊梅區仁美路10號7樓,台北市立松山高級中學,二年級,0960915440,
尤帆鑫,0930474496,臺中市大雅區民生路２段47號,台北市立中正高級中學,二年級,0919856587,
鄭瑞盧,0916420087,高雄市鳥松區松埔南巷44號,新北市立林口高級中學,三年級,0967737046,
田城夫,0912283953,臺北市松山區三民路74號6樓之10,台北市立中正高級中學,二年級,0961288259,
藍承林,0988196411,彰化縣花壇鄉廖厝巷37號10樓,新北市立瑞芳高級中學,一年級,0912951276,已離開
沈山江,0933267027,屏東縣麟洛鄉民生路麟安巷25號,新北市立淡水高級中學,二年級,0956522395,
韓翊越,0913145693,臺中市大安區東西五路２段4號4樓,台北市立松山高級中學,二年級,0914506220,
薛祐穎,0933415900,臺中市沙鹿區六路十六街96號,台北市立松山高級中學,一年級,0925574122,
黃彥誠,0953160112,臺中市大里區甲園一街66號,台北市立大安高級中學,一年級,0972213044,
曾凌妍,0972791300,臺中市潭子區福潭路83號,新北市立金山高級中學,三年級,0901246964,
蘇尚思,0952757815,臺北市萬華區長沙街２段9號之12,新北市立新店高級中學,一年級,0913017497,
郭琦芳,0958598248,新竹縣橫山鄉益民新村41號,新北市立中和高級中學,一年級,0949674134,
賴志於,0955855100,屏東縣東港鎮三和三路57號,新北市立三芝高級中學,二年級,0992045786,
陳健懷,0956445650,新竹市香山區富禮街31號8樓之13,新北市立新莊高級中學,二年級,0972864647,
鍾娟宸,0960032860,新竹縣關西鎮大竹坑72號,台北市立大直高級中學,三年級,0981813817,
梁峻森,0924188530,臺中市西屯區至善路58號8樓,新北市立中和高級中學,一年級,0919212181,
林流錦,0968554123,嘉義縣中埔鄉社口27號,新北市立淡水高級中學,一年級,0941952066,
王宥楷,0989041531,臺北市北投區義方街19號3樓之12,台北市立松山高級中學,一年級,0946124421,
孫磊許,0961142424,屏東縣長治鄉南華街34號3樓,新北市立中和高級中學,三年級,0901708569,
彭佑苑,0986632102,彰化縣社頭鄉自強巷17號5樓,台北市立光明高級中學,二年級,0984855951,
鄭媛茹,0915525821,臺南市永康區竹林街1號2樓,台北市立建國高級中學,三年級,0965126564,
丁瑗瑾,0955187365,高雄市內門區廣興30號之2,新北市立中和高級中學,二年級,0925270085,
侯強馨,0912057010,新竹縣竹北市西濱路２段56號,新北市立新莊高級中學,三年級,0982424461,
魏春銘,0927493027,高雄市左營區重惠街75號之10,台北市立西松高級中學,二年級,0906120308,
許歆然,0928503092,彰化縣彰化市自強南路76號之6,新北市立板橋高級中學,一年級,0964372754,
田堇業,0952620842,宜蘭縣冬山鄉丸山六路26號,新北市立中和高級中學,二年級,0945857184,
連淇順,0968739704,新北市三芝區忠孝街1號,新北市立新莊高級中學,三年級,0975516329,
張採瑾,0934001561,新竹市東區復興路24號,新北市立新北高級中學,一年級,0992445019,
蘇希振,0932201932,花蓮縣花蓮市介壽一街26號之15,新北市立淡水高級中學,一年級,0914742680,已離開
謝家茜,0935981829,宜蘭縣礁溪鄉溫泉路5號,新北市立中和高級中學,一年級,0970561318,
許寧研,0920135778,高雄市杉林區清水路路東巷49號,新北市立林口高級中學,三年級,0926566932,
蕭懿汝,0910066019,高雄市湖內區湖中路49號,台北市立景美高級中學,一年級,0991281829,
連芝辰,0910517125,屏東縣屏東市瀋陽街23號4樓,新北市立五股高級中學,二年級,0997055639,
黃彤思,0917366921,桃園市平鎮區新榮路38號7樓,台北市立景美高級中學,一年級,0976296120,
楊亦瑜,0932615854,臺中市南區福田三街59號4樓,台北市立建國高級中學,一年級,0936385492,已離開
賴東貴,0920080412,苗栗縣後龍鎮城外59號,台北市立實踐高級中學,二年級,0949580783,已離開
林勁希,0925586665,新竹縣湖口鄉信昌七街56號,新北市立新北高級中學,二年級,0938093644,
李婉蓉,0927021463,南投縣水里鄉民族路30號9樓,台北市立西松高級中學,一年級,0959383457,
廖可寶,0970797044,臺南市北門區舊埕58號4樓之12,新北市立五股高級中學,三年級,0987371320,已離開
林奕楚,0986393086,桃園市中壢區五族二街11號,台北市立大安高級中學,一年級,0992824325,
劉嬡珺,0931191326,彰化縣二林鎮仁愛路32號之9,台北市立建國高級中學,一年級,0977532630,
翁堇水,0939588177,臺南市大內區內庄15號5樓,新北市立泰山高級中學,一年級,0978980569,
藍嬋紈,0923470375,桃園市中壢區大智街58號9樓,新北市立板橋高級中學,三年級,0903183297,
古捷欣,0972618203,彰化縣北斗鎮斗苑路２段48號6樓,台北市立大直高級中學,一年級,0933251289,
何融鴻,0954528671,花蓮縣新城鄉大賢街81號5樓,台北市立大同高級中學,一年級,0936259234,
林益齊,0955598944,新竹縣竹北市中華路35號,新北市立瑞芳高級中學,一年級,0964774822,
鄒瑾祺,0924074723,宜蘭縣南澳鄉中正路92號,新北市立三重高級中學,三年級,0986191905,
李又怡,0931686365,臺北市中正區重慶南路３段87號之2,新北市立五股高級中學,二年級,0922248297,
陳宗熙,0921490225,屏東縣麟洛鄉延和街9號,新北市立三峽高級中學,三年級,0921276804,
黃宥柏,0917847713,高雄市前鎮區瑞雄街23號,台北市立建國高級中學,一年級,0913179726,
楊穎裕,0923102869,屏東縣屏東市大洲52號,新北市立淡水高級中學,二年級,0996793915,
韓源漢,0923413839,嘉義縣番路鄉半嶺57號,台北市立南港高級中學,二年級,0930114112,
劉德馳,0918743789,南投縣埔里鎮北村路61號之14,新北市立泰山高級中學,三年級,0932764882,
林照舟,0956841712,高雄市前金區成功一路32號,新北市立金山高級中學,一年級,0926929735,
梁偲麗,0915315519,臺南市安平區育平七街43號,台北市立大同高級中學,二年級,0958824966,
巫先建,0932598308,新竹市東區光復路２段26號,新北市立五股高級中學,一年級,0925055041,
楊召星,0970353624,臺中市沙鹿區萊衣街55號,台北市立光明高級中學,一年級,0962027842,
謝潮翔,0934112297,雲林縣古坑鄉棋山35號之5,新北市立中和高級中學,三年級,0910422031,已離開
楊吉漩,0958249069,新北市中和區秀朗路３段1號,台北市立大同高級中學,一年級,0999654094,
施成雷,0986226020,宜蘭縣三星鄉大隱十五路36號,台北市立松山高級中學,三年級,0940344779,
藍歡玲,0935248057,雲林縣西螺鎮新宅61號之1,新北市立泰山高級中學,一年級,0948794421,
歐木謙,0922726206,宜蘭縣員山鄉成功路92號12樓,新北市立三峽高級中學,一年級,0955980879,
吳子青,0934804149,苗栗縣西湖鄉金獅18號7樓之8,台北市立大理高級中學,一年級,0945487691,
紀梅術,0960551357,臺南市安南區顯宮一街14號,新北市立新店高級中學,二年級,0975661743,已離開
鄭山秉,0971415017,彰化縣埔心鄉九分路84號,新北市立五股高級中學,一年級,0990975567,
陳嘉華,0934479916,桃園市大園區中正東路１段54號,新北市立瑞芳高級中學,一年級,0924037485,
姜洋羚,0911517681,桃園市新屋區石磊74號之18,新北市立新莊高級中學,二年級,0909768680,
何德霜,0968787525,嘉義縣竹崎鄉阿拔泉84號之8,新北市立樹林高級中學,二年級,0979830228,
陳均雪,0936280571,彰化縣秀水鄉彰水路１段54號8樓之2,新北市立深坑高級中學,二年級,0962905176,
簡婕芳,0926610479,嘉義縣番路鄉鳳梨園9號之6,台北市立大理高級中學,三年級,0931980495,
廖帆棋,0955158149,屏東縣屏東市勝利路98號,新北市立深坑高級中學,二年級,0974616366,已離開
林嵐玫,0918071621,新北市三重區中正北路63號,新北市立土城高級中學,二年級,0970336352,
石婧蒨,0986914999,臺北市信義區信義路６段23號之5,台北市立大同高級中學,二年級,0917386956,已離開
趙妍洢,0916371192,臺北市士林區延平北路８段72號,新北市立瑞芳高級中學,一年級,0900903352,
林淇瑞,0935700306,臺北市大同區涼州街72號,新北市立中和高級中學,三年級,0953851674,
鄒振鑫,0939157041,新北市石碇區冷飯坑51號2樓,新北市立土城高級中學,二年級,0909973391,
張利鋒,0919867874,彰化縣和美鎮美寮路１段10號之18,新北市立淡水高級中學,三年級,0937850591,
羅方盈,0919539270,高雄市岡山區大義二路43號之14,台北市立大同高級中學,一年級,0949565637,
康希隆,0930289041,屏東縣萬丹鄉北興路36號2樓,新北市立中和高級中學,一年級,0995318482,
尤帆玫,0968428618,雲林縣虎尾鎮路墘76號,台北市立景美高級中學,一年級,0963538038,
郭盧露,0919362246,桃園市大園區和平西路64號,新北市立三芝高級中學,一年級,0953685995,已離開
劉吉禧,0938045929,高雄市燕巢區大仁路59號6樓,台北市立第一女子高級中學,二年級,0913130099,
游漢睿,0986525077,臺中市西區民族路75號11樓之19,台北市立中正高級中學,三年級,0998682511,
