student_name,tel,city,district,route
曾優甯,0923778069,臺北市,松山區,撫遠街34號
黎照瑾,0927681344,彰化縣,埔鹽鄉,員鹿路２段34號8樓
蔡來祉,0915657979,彰化縣,花壇鄉,平和街21號之9
曹威海,0929408804,桃園市,新屋區,東福路68號12樓
方郁靈,0933828206,臺南市,安南區,永安路35號
童涵臻,0972899334,宜蘭縣,蘇澳鎮,興安路47號
顏易業,0953920147,桃園市,楊梅區,五守街43號
楊嵐源,0912778126,新竹縣,竹東鎮,水資路99號
廖妮嵐,0927306066,屏東縣,內埔鄉,通賢巷36號
林川進,0938692520,臺北市,松山區,新中街63號11樓
張祥秉,0935693255,屏東縣,竹田鄉,南北一路84號
林祟龍,0922955217,臺北市,士林區,前街21號5樓之15
黃君夢,0923928430,屏東縣,屏東市,新興街85號6樓
蘇承翰,0933264463,新竹縣,新埔鎮,第一市場36號
陳保木,0970495920,屏東縣,滿州鄉,南山路18號
黃峻齊,0936966795,臺北市,松山區,五常街30號4樓
曾彤筱,0988016874,臺中市,沙鹿區,忠貞路25號
徐志睿,0931633797,臺南市,永康區,正強街67號之13
王靜鷺,0958653251,屏東縣,新埤鄉,三民路88號之15
楊祥秀,0913874369,彰化縣,和美鎮,平原路96號
黃名水,0971210809,新北市,永和區,永和路２段45號
王玥舒,0961543131,嘉義市,西區,忠義街62號7樓
莊海碧,0988791227,臺中市,清水區,北五路48號10樓之17
林木蓁,0935370578,高雄市,左營區,果峰街76號
鄭謙霜,0936328446,宜蘭縣,羅東鎮,竹義路9號
劉媗珮,0936594293,新竹市,東區,工業東六路15號
阮淇語,0963274743,屏東縣,長治鄉,復華街65號9樓
藍宗禹,0986050628,臺中市,后里區,公安路21號12樓
簡芊雅,0952482630,臺南市,關廟區,農會路7號
黃廷鋭,0929705597,新北市,瑞芳區,南雅路49號之20
吳修龍,0923898192,彰化縣,田中鎮,高鐵東八路22號
葉夢天,0925045355,新北市,中和區,中山路３段47號10樓
杜健許,0926720628,南投縣,南投市,三和三路93號
吳天如,0963319298,金門縣,金寧鄉,盤果路30號
賴瀚耿,0916734412,屏東縣,屏東市,必勝巷41號
胡妮易,0934807276,新北市,新莊區,泰順街38號之9
邱影慶,0936122341,新北市,雙溪區,中正路80號11樓
葉卓磊,0933218980,桃園市,蘆竹區,大竹圍21號
陳沛珈,0925710534,新北市,新店區,安康路１段100號7樓
何志恆,0960294416,臺東縣,池上鄉,大同路竹林巷9號3樓之10
陳孝燦,0923748618,新北市,永和區,安樂路一九八巷安和二弄32號
丁妍穎,0927149356,基隆市,七堵區,崇禮街10號4樓
蔡潤衞,0960425973,高雄市,岡山區,祐民巷8號7樓
翁萍金,0917437320,彰化縣,彰化市,中央路87號
童振藻,0932352873,臺北市,萬華區,長沙街２段40號11樓
吳於鳳,0954132921,臺中市,西屯區,河南路２段30號5樓
吳恩洪,0938297674,臺南市,玉井區,民生路95號
薛展恩,0955989040,臺北市,中山區,長安東路２段68號
柯流淇,0939007707,桃園市,八德區,浮筧街100號
方思琦,0910430561,桃園市,中壢區,九和三街19號
王博國,0925200644,高雄市,三民區,明愛街59號
郭翔鋒,0989198383,苗栗縣,頭份市,民族路7號3樓
余玉露,0988352268,桃園市,桃園區,長沙街13號3樓
藍淇越,0924732323,雲林縣,臺西鄉,溝南94號
杜中菁,0933379560,新竹縣,湖口鄉,松江二街62號
楊蓁鋅,0924230162,臺中市,南區,民生路6號
張媗影,0926745138,高雄市,鼓山區,龍水路38號
吳秋飛,0931617222,桃園市,平鎮區,南華街43號
黃樂淇,0963216309,屏東縣,屏東市,成功巷47號
郭江羽,0920468663,雲林縣,土庫鎮,秀潭81號2樓之19
湯園熹,0958233670,高雄市,三民區,漢口街29號
趙丹越,0961133126,桃園市,新屋區,中華南路２段55號
陸優靜,0918908984,屏東縣,枋寮鄉,市場街24號之15
卓方興,0970864069,臺中市,西屯區,國安二路72號
林歌術,0930693368,花蓮縣,新城鄉,嘉南路53號之19
嚴茜蓁,0928184874,臺南市,善化區,博愛路67號之18
黃呈海,0911274527,高雄市,三民區,德利街33號
洪振柯,0939810943,高雄市,旗山區,和興街26號6樓
鄒子鑫,0982833555,屏東縣,潮州鎮,光華三巷93號9樓
林亦採,0917964594,新北市,淡水區,新市五路４段79號
張諄韶,0924576084,彰化縣,竹塘鄉,竹元村竹西路68號9樓
彭丹慈,0937790488,南投縣,埔里鎮,育德街64號5樓
韓健泰,0926335849,嘉義縣,番路鄉,岩仔後20號之6
莊妤曼,0937966265,嘉義市,西區,永和街48號5樓
康哲波,0935317525,屏東縣,屏東市,慈恩一巷62號6樓
呂慶鬱,0938624888,屏東縣,鹽埔鄉,中正路87號之10
白千歆,0982348190,新北市,板橋區,民生路１段93號3樓
張瑗秋,0914454397,臺北市,文山區,秀明路１段27號7樓之5
古成磊,0931847236,彰化縣,伸港鄉,什股十一街79號
邱巖韶,0932345323,南投縣,水里鄉,六合路97號之4
李思懿,0988426927,高雄市,前鎮區,明道路76號
藍丞瑄,0931806354,澎湖縣,馬公市,民福路79號之14
黎漢竹,0910022755,臺南市,柳營區,德元埤大道99號
阮俊天,0953661630,苗栗縣,三灣鄉,大湖35號4樓之10
鄭家語,0921808558,嘉義縣,朴子市,市東路11號8樓之10
周木濤,0933831902,嘉義縣,竹崎鄉,黃心寮38號
張琳豔,0971922332,臺北市,文山區,興隆路２段9號
黃嬌竹,0915987666,花蓮縣,富里鄉,富田76號3樓
陳俠利,0910667688,屏東縣,屏東市,自由路28號10樓
韓保語,0972224151,高雄市,茄萣區,忠孝街89號
古影熙,0930238611,臺中市,烏日區,成功西路14號
陳恩術,0971651152,臺中市,西屯區,西墩南一巷48號11樓
林亞芳,0919787982,苗栗縣,苑裡鎮,中山路1號
唐照馨,0932584257,桃園市,桃園區,大華七街44號
張純芷,0912797441,宜蘭縣,大同鄉,和勳巷18號8樓之17
楊丞濤,0972954535,桃園市,大園區,皇家一街10號
陳意翰,0928390067,臺南市,官田區,二鎮70號
金凰雲,0929344938,桃園市,中壢區,吉利九街24號9樓
孫欽鋒,0968877259,臺南市,中西區,民權路２段82號
陳春瑩,0912473069,桃園市,蘆竹區,錦明街10號
韓叡馳,0953570609,屏東縣,屏東市,工業環路52號
薛璟知,0953934478,臺北市,文山區,景美街12號
潘均忠,0931347380,臺東縣,卑南鄉,文昌路63號之2
羅山語,0913665248,高雄市,楠梓區,建楠路52號
莊凡洋,0931798371,臺中市,西屯區,中清路２段21號之14
賴俠福,0922535825,嘉義縣,竹崎鄉,田仔坑22號之16
金姣艾,0970731125,新北市,中和區,興南路２段45號12樓
許越麗,0961349636,桃園市,中壢區,大仁街48號
石一藴,0952552743,臺北市,內湖區,舊宗路１段96號
周品璧,0911306492,高雄市,茄萣區,四維街17號
詹勁豐,0910457504,桃園市,蘆竹區,文中路１段66號之14
黃初熹,0919488068,臺南市,安南區,新吉一路13號
洪恬辰,0953913962,桃園市,中壢區,龍和二街32號
楊遙鑫,0989949866,臺中市,龍井區,龍港路34號
陳子羽,0931890274,桃園市,桃園區,慈祥街13號8樓之13
石琪瑋,0968554109,南投縣,集集鎮,中集二街79號
黃媗琳,0922229754,臺南市,玉井區,民生路8號之8
陳明菁,0916111954,臺南市,新營區,大公街89號
陳嘉軒,0988573996,高雄市,仁武區,旭成街9號
鄧碧麗,0989465317,臺東縣,海端鄉,新武呂98號10樓
吳業霖,0935175937,臺南市,中西區,五妃街89號之12
謝汶良,0919202357,臺南市,安南區,育安三街56號10樓
余利聰,0931346127,新竹縣,新豐鄉,新興路31號
姚濱鬆,0935411348,新北市,泰山區,黎明路91號8樓之11
陳誠駱,0912288249,花蓮縣,吉安鄉,復興三街94號
嚴峻雙,0958911820,臺中市,大甲區,北堤西路28號
錢玥鈺,0915317624,臺南市,永康區,正南二街60號
彭子綺,0912501500,高雄市,美濃區,忠孝路１段27號3樓之14
黃圖玉,0952267946,南投縣,竹山鎮,頂林路15號
簡冉熹,0987988312,臺南市,安平區,慶平路1號
薛嫣菁,0932349256,臺南市,東區,東安路89號
陳先鳳,0936436369,桃園市,楊梅區,西高山頂89號3樓
翁泓瑞,0955937943,屏東縣,內埔鄉,竹興路23號
吳函昕,0953241222,新北市,林口區,源泉街63號4樓
王秋維,0922331250,南投縣,集集鎮,民生東路55號
周健盛,0952843479,苗栗縣,銅鑼鄉,新興路94號
薛希連,0987467686,臺南市,永康區,竹林街57號10樓
林洋軒,0968245241,宜蘭縣,大同鄉,土場巷25號
陸瑗璇,0914415966,桃園市,中壢區,龍福路22號
謝冬彥,0982097596,雲林縣,虎尾鎮,立新街78號
紀天才,0937137931,嘉義縣,六腳鄉,蒜頭69號7樓
鐘政煥,0956760389,新竹縣,北埔鄉,中豐路40號8樓
曹彬碩,0953247602,高雄市,湖內區,中山路１段18號12樓
陳念瑜,0935465422,臺中市,西區,臺灣大道２段14號9樓
范詠霞,0928489733,新北市,中和區,景新街70號10樓
黎希睿,0968714851,臺北市,大安區,羅斯福路３段11號11樓之1
龔叡康,0933041180,苗栗縣,銅鑼鄉,忠興街48號
周折雙,0929682284,高雄市,前金區,生旺巷42號
葉珺軒,0921439415,雲林縣,斗六市,明德北路３段26號9樓
黃然琛,0910399024,桃園市,中壢區,龍昌路31號
唐夢濮,0915513294,彰化縣,秀水鄉,民意街18號8樓
郭智杉,0920334776,花蓮縣,吉安鄉,華興五街72號9樓
黃子茜,0911831545,高雄市,鳳山區,南華路69號之7
王育道,0955916238,桃園市,八德區,廣興路72號
劉慈欽,0924621248,臺北市,內湖區,港墘路17號
張輝鴻,0938387790,屏東縣,鹽埔鄉,三民路49號
施庭琉,0932315232,屏東縣,九如鄉,昌榮路33號7樓
薛眾諄,0934292517,臺南市,楠西區,民生路84號
董庸磊,0924952423,屏東縣,屏東市,金城街58號之16
涂乾舟,0931114298,臺中市,太平區,樹德一街18號之10
李玟紫,0982719588,宜蘭縣,冬山鄉,照安路53號6樓
嚴依藴,0929125903,臺中市,豐原區,萬順一街79號
陳中娜,0930563214,臺北市,松山區,民生東路３段21號5樓
詹彤春,0925835970,新竹縣,湖口鄉,復興路33號
陳懋棋,0915704536,新北市,汐止區,康寧街64號
梁柯江,0988810785,新竹縣,寶山鄉,寶山三街83號之1
邱年慶,0918392535,南投縣,仁愛鄉,高平路51號之20
白利林,0955873179,宜蘭縣,三星鄉,尚健一路１段28號11樓
康修汶,0935293782,桃園市,大園區,五福路35號
黃念甯,0931381115,雲林縣,元長鄉,信義街47號
吳孝苡,0971272228,新竹市,東區,力行路14號之7
鄭裕韜,0986410832,屏東縣,內埔鄉,河南巷52號之17
蔡祉靖,0925641382,桃園市,平鎮區,環南路３段69號
杜仁信,0919171079,屏東縣,屏東市,上海路49號12樓
嚴勝瑋,0914701377,臺中市,北屯區,崇德九路29號
游瑋華,0968153346,屏東縣,屏東市,崇德一路80號
鄭瑾露,0989413197,彰化縣,溪湖鎮,平等街77號
李秋言,0927153605,臺中市,龍井區,龍昌路76號2樓之16
謝博達,0914401586,高雄市,大寮區,鳳屏二路28號
汪仁容,0931726401,新竹縣,竹北市,成功三路57號3樓之20
李振達,0912364889,新北市,石碇區,石崁13號2樓
鄭叢谷,0929960036,臺中市,西屯區,福上巷29號7樓之16
陳婕飛,0929471023,新北市,永和區,永利路6號
姚月煥,0925856877,桃園市,中壢區,洽溪子42號
唐依碧,0926729498,臺中市,東區,東富街31號
何寶眾,0910464225,彰化縣,彰化市,泰和路２段63號6樓之1
李育逞,0910782532,臺中市,南屯區,大英街50號2樓
汪浚銘,0915735008,花蓮縣,瑞穗鄉,廣東路四街86號
邱姝遠,0956012852,桃園市,中壢區,陸光一街35號
周可英,0953366921,彰化縣,溪湖鎮,員鹿路１段60號
劉盈聰,0931795903,桃園市,復興區,水流東65號
江華記,0937002643,新北市,八里區,中山路３段66號7樓之1
黃景樹,0915658164,桃園市,大園區,玉輝路56號
韓保泓,0932064391,雲林縣,斗六市,保長路38號4樓
鍾堯棋,0934716543,桃園市,蘆竹區,建國二十村86號12樓
林曉謙,0956424640,苗栗縣,頭屋鄉,尖豐路92號
董子泓,0926170834,南投縣,南投市,學府八街26號之2
黃宸水,0921455455,新北市,新店區,直潭路52號4樓之17
侯利禎,0930781715,臺中市,大安區,中山南路80號
李亦萍,0910804619,雲林縣,斗六市,城頂街29號10樓之10
溫福豐,0972221369,臺南市,永康區,中正二街44號之14
鄭健遙,0955709744,臺中市,太平區,新平路３段69號
謝宇肇,0923007968,桃園市,桃園區,興華路5號
馮漢瑄,0963703424,高雄市,大寮區,忠孝路64號2樓之12
汪潤逞,0954422438,新竹縣,竹北市,溪州路34號2樓之15
吳希麗,0927048967,臺南市,新化區,忠孝路2號
陳嬡華,0925775750,彰化縣,北斗鎮,七星巷70號
張夏明,0935459350,桃園市,平鎮區,陸光路42號
周塵歆,0936751273,花蓮縣,瑞穗鄉,民享路83號
吳育遠,0911259626,苗栗縣,竹南鎮,牧場95號
吳夢潞,0918666622,臺南市,南化區,東和90號之15
張冠雨,0920939272,臺中市,新社區,中和街３段71號
蔡婉瑄,0925874793,臺中市,和平區,東關路３段60號之1
鄭子飛,0972819187,臺北市,士林區,芝玉路１段89號之5
黎嬡葉,0972893059,臺南市,安平區,平豐路56號
林明遠,0913732089,臺北市,中山區,吉林路18號8樓
劉丞文,0928571754,臺南市,玉井區,吧哖東路11號
紀冬明,0914985902,桃園市,平鎮區,平東路２段79號
林信年,0963047952,桃園市,中壢區,龍仁路10號
唐慶瑩,0956427521,新北市,土城區,學士路36號12樓之13
陳姿嫻,0920256223,花蓮縣,吉安鄉,中山路３段31號2樓
吳呈芷,0958588950,南投縣,水里鄉,明潭巷22號
彭宇雨,0989351590,高雄市,三民區,六合路48號之17
傅剛楠,0925128275,臺中市,大里區,愛心三街75號
曹採遠,0911055380,嘉義縣,竹崎鄉,下寮仔19號5樓
劉冠敬,0930412992,雲林縣,水林鄉,溪墘厝71號之12
陳水鶴,0926544012,高雄市,三民區,清華街4號4樓
黃叡禧,0935302060,臺北市,士林區,小北街100號之13
邱娟燕,0953258242,桃園市,楊梅區,中山南路82號
高叡祥,0952681569,高雄市,左營區,至真路88號9樓
曹帆捷,0928077824,屏東縣,車城鄉,福安路32號
胡彥棠,0925472889,花蓮縣,玉里鎮,中山路１段90號5樓之5
柯楚隆,0935066646,嘉義市,西區,大富西街12號
詹建曉,0923302734,高雄市,甲仙區,中山路72號
劉凡笑,0914120373,桃園市,桃園區,泰成路47號之12
翁冠石,0922446426,屏東縣,東港鎮,大鵬路3號之16
張允蓉,0910370989,屏東縣,內埔鄉,建興村榮華巷55號之4
鄒升筑,0923555635,新北市,泰山區,信華六街49號8樓
徐文昕,0923849482,臺中市,東勢區,新盛八街84號之17
田業鈞,0934590553,桃園市,觀音區,源遠街47號
林採露,0952591917,臺南市,六甲區,水流東72號12樓
羅欽羽,0954619751,臺北市,南港區,成福路12號4樓之20
廖妍宸,0932194088,宜蘭縣,三星鄉,大排七路２段61號
吳嘉於,0968950659,臺東縣,池上鄉,陸安13號
胡樂緹,0910832312,彰化縣,二林鎮,文華二街2號6樓
黃彌錦,0918183532,金門縣,金湖鎮,下莊新生街25號
王強敬,0912283426,臺南市,安南區,永續十二街22號12樓之15
鄭俊榮,0925992459,雲林縣,斗南鎮,文昌路53號5樓
施祺顏,0930093784,臺中市,西區,美村路１段59號
蕭凝嬌,0987824774,新北市,林口區,仁愛路１段7號4樓
翁安熙,0927384640,南投縣,竹山鎮,光復巷16號7樓
蔡安霆,0912528391,新竹縣,湖口鄉,湖口43號
蔡春立,0958047923,苗栗縣,三義鄉,西湖50號之20
林流瑜,0938574853,彰化縣,秀水鄉,張厝巷71號9樓
詹風鳴,0972691934,臺中市,西屯區,工業區六路22號12樓
杜依恩,0933409825,彰化縣,二林鎮,新生路49號9樓
蘇嬋濤,0952193702,宜蘭縣,三星鄉,星月五路59號5樓之20
朱安芷,0961374869,嘉義縣,中埔鄉,和美路83號5樓
邱淼苑,0968647063,新竹縣,湖口鄉,湖口7號
林堇輝,0952376273,彰化縣,花壇鄉,花南路82號
張俊呈,0989301638,桃園市,桃園區,和興街6號
宋筑純,0952980308,臺中市,大里區,健東路98號之10
巫宥雲,0912153376,南投縣,草屯鎮,順山路7號
周品韻,0963020497,桃園市,觀音區,永吉街26號
程揚黛,0961279040,臺中市,外埔區,大馬路14號
林凡潮,0938060372,臺中市,西區,公路46號之1
杜堇樂,0958000232,臺北市,中正區,忠孝東路２段33號11樓
鄧園姝,0918629205,臺南市,東區,立德十一路73號
涂嚴翔,0938402843,高雄市,仁武區,鳳仁路79號7樓之7
張俊致,0986034752,新北市,新莊區,銘德街88號
張新柯,0952926808,臺北市,松山區,民生東路３段1號6樓
楊彬雄,0968875186,桃園市,龜山區,文興路79號
林俊韋,0914579217,新北市,中和區,錦和路94號
林婧玉,0928763066,臺中市,西區,梅川西路１段50號
卓依樸,0933045179,高雄市,鳥松區,本路立志巷11號
郭勵材,0988986665,南投縣,水里鄉,六合路97號11樓
陳健雷,0915066186,彰化縣,員林市,興學一街99號
馬智祺,0961134713,新北市,三峽區,民權街36號之17
韓月海,0960293478,屏東縣,內埔鄉,八德路31號之9
陳又柯,0932873827,桃園市,龜山區,文明路21號2樓
陳塵志,0921003923,新北市,新莊區,長青街41號4樓
周傑星,0918325331,宜蘭縣,壯圍鄉,美福二路64號
嚴修豪,0929814750,新北市,三重區,大同北路97號3樓
許盛維,0910843696,苗栗縣,頭份市,赤崎下28號
林千珮,0919118666,新北市,三重區,忠孝路２段9號9樓
梁添辰,0972481132,臺南市,佳里區,平等街1號
陳春馨,0925971171,桃園市,大溪區,長興街３段53號
周全冠,0925755773,彰化縣,和美鎮,平順路4號
葉慶靈,0936345354,彰化縣,北斗鎮,裕後路59號12樓
