parent_name,parent_tel,student_id
許智雅,0924641903,s_202219215
戴聖菡,0933419426,s_202219216
梁煥秀,0956351636,s_202219217
陳功常,0987614432,s_202219218
王優麗,0986651340,s_202219219
蘇安影,0920967587,s_202219220
魏宥明,0955806443,s_202219221
李慧美,0954757958,s_202219222
鄒仁謹,0935576334,s_202219223
陳巖恩,0926751383,s_202219224
嚴杉驥,0933872236,s_202219225
洪宜恩,0928341551,s_202219226
徐爍韶,0919923224,s_202219227
杜堯斯,0935907010,s_202219228
杜函鳳,0919376422,s_202219229
賴夢悦,0928429470,s_202219230
沈成藻,0926481385,s_202219231
翁微潔,0937980983,s_202219232
歐倫瑞,0931743862,s_202219233
高以瑋,0931700379,s_202219234
廖恆進,0917669077,s_202219235
陳燕韻,0971900874,s_202219236
楊南沛,0911127047,s_202219237
莊然達,0919592105,s_202219238
胡珺璇,0960767236,s_202219239
黃森淼,0931500025,s_202219240
柯呈美,0931001035,s_202219241
胡勛鳴,0922963005,s_202219242
林景泓,0988122632,s_202219243
韓嘉塵,0971765796,s_202219244
洪潤靖,0986496946,s_202219245
顏瑜鋒,0989156457,s_202219246
余乾川,0961535183,s_202219247
詹娜藴,0971303911,s_202219248
詹召煥,0988426076,s_202219249
洪彤琳,0963015602,s_202219250
楊珈璇,0931155014,s_202219251
蔡鑫雙,0968900394,s_202219252
高勝秉,0970864662,s_202219253
謝毅運,0926451108,s_202219254
賴宜雪,0956918911,s_202219255
黃可旻,0920543597,s_202219256
陳呈鷺,0912219745,s_202219257
黃一芝,0972730553,s_202219258
謝鈞龍,0930821702,s_202219259
林筱藝,0938180962,s_202219260
楊元嬡,0939210813,s_202219261
翁元少,0939170586,s_202219262
陳惠採,0932671728,s_202219263
李姣昀,0956736770,s_202219264
許綺鷺,0916907356,s_202219265
謝宣莘,0928741845,s_202219266
丁瓊蕊,0972689024,s_202219267
張柏祥,0939721883,s_202219268
陳巖思,0911962824,s_202219269
陳瓊蒨,0930998739,s_202219270
黃善弘,0912767143,s_202219271
蔡偲辰,0956216435,s_202219272
林嬈歌,0919363657,s_202219273
莊年鶴,0916339777,s_202219274
張展蓁,0953723292,s_202219275
蔡英菲,0938750638,s_202219276
廖叢夕,0989021724,s_202219277
康汝豔,0972033156,s_202219278
陸天熙,0933397654,s_202219279
梁品珮,0916823476,s_202219280
王朋祉,0958603474,s_202219281
林峯鑾,0921573485,s_202219282
連均樹,0953448984,s_202219283
曹禎秀,0963784917,s_202219284
曾妹雯,0914674553,s_202219285
朱湘秀,0913093302,s_202219286
張宥育,0919652415,s_202219287
董濱諄,0986501017,s_202219288
王偉水,0938109730,s_202219289
侯城苑,0954388021,s_202219290
陳泓鷺,0929133503,s_202219291
胡懷藍,0919413264,s_202219292
林言雪,0970931479,s_202219293
李容昱,0956185918,s_202219294
王曉柯,0933260215,s_202219295
賴文育,0934085708,s_202219296
許熹益,0912518547,s_202219297
張益謙,0918595918,s_202219298
鄒莘鬆,0935149995,s_202219299
古萍雯,0914576893,s_202219300
劉政曄,0937744849,s_202219301
簡嶽華,0931610792,s_202219302
潘樂蒨,0937325908,s_202219303
李吉如,0982891580,s_202219304
陳睿萱,0927040019,s_202219305
尤叡祉,0925442185,s_202219306
陳維道,0954365027,s_202219307
吳瑞郜,0956539896,s_202219308
傅微芬,0972588795,s_202219309
王佩喧,0970763754,s_202219310
徐寧柯,0927414938,s_202219311
黎意陣,0971761963,s_202219312
楊冉笑,0989287793,s_202219313
袁笑霞,0958001329,s_202219314
陳源純,0972411879,s_202219315
李凝雪,0939133694,s_202219316
楊諺鳴,0960455726,s_202219317
鄧明芯,0932508168,s_202219318
汪琴語,0971609854,s_202219319
黎彤興,0928832993,s_202219320
白志洪,0931458730,s_202219321
楊瑤雨,0912115470,s_202219322
邱姝維,0936082173,s_202219323
劉婕盧,0972886376,s_202219324
陸念蕊,0971457805,s_202219325
袁常許,0914653578,s_202219326
洪祉育,0960074109,s_202219327
卓保善,0986385851,s_202219328
劉成永,0925607736,s_202219329
白佳然,0989961433,s_202219330
蕭坤芝,0919972883,s_202219331
龔瑤羽,0910301338,s_202219332
賴煥盧,0931656102,s_202219333
孫卿嫣,0925291512,s_202219334
游芸雨,0972487173,s_202219335
林斯爍,0925975830,s_202219336
王寒泰,0938216710,s_202219337
徐可芪,0972594054,s_202219338
徐吉術,0931585792,s_202219339
陳恬懷,0955897811,s_202219340
洪穎鴻,0952408529,s_202219341
蔡嬋爾,0911502995,s_202219342
陸淑藍,0920527582,s_202219343
蘇思藝,0923129461,s_202219344
張妹微,0910508803,s_202219345
薛全益,0911510383,s_202219346
李翰衞,0933346127,s_202219347
丁瑋蓓,0986917998,s_202219348
洪吉政,0921063049,s_202219349
徐宏彤,0917558699,s_202219350
廖真苡,0971803729,s_202219351
林伯永,0972226359,s_202219352
溫俠進,0913163468,s_202219353
沈威福,0924717980,s_202219354
朱丞晏,0916162789,s_202219355
彭昱芝,0971142122,s_202219356
阮千楠,0953761978,s_202219357
鍾宗樂,0982795247,s_202219358
廖卿庭,0960412446,s_202219359
陳樂淳,0988934052,s_202219360
傅潔禹,0922207888,s_202219361
宋慧語,0952161514,s_202219362
許康韜,0936213253,s_202219363
李雙韶,0927319801,s_202219364
黃瀚興,0936886336,s_202219365
江如曄,0953087024,s_202219366
黃鋒馳,0971280230,s_202219367
袁思政,0970973672,s_202219368
黃宣榕,0956565852,s_202219369
蔣呈綺,0987194311,s_202219370
鄭妹眉,0963962035,s_202219371
張暉維,0970905272,s_202219372
賴君宥,0932045709,s_202219373
陳春瞻,0952098447,s_202219374
傅易龍,0920179463,s_202219375
許凌璧,0928183697,s_202219376
黃沫瑤,0982668852,s_202219377
沈允怡,0927998389,s_202219378
林吉斯,0917800154,s_202219379
陳優藴,0939787454,s_202219380
林泓萍,0917960530,s_202219381
梁如清,0955132875,s_202219382
丁嘉谷,0960628258,s_202219383
莊亭新,0952127858,s_202219384
周天敬,0971466376,s_202219385
蕭光勵,0989028431,s_202219386
連影晨,0912853115,s_202219387
吳媛芝,0933865912,s_202219388
劉平智,0923403769,s_202219389
廖慈越,0929263723,s_202219390
李嵐璐,0910745994,s_202219391
金勝才,0927373292,s_202219392
卓晗港,0925398417,s_202219393
張宇輝,0987876478,s_202219394
王星義,0926156586,s_202219395
阮泉紈,0919757082,s_202219396
周汶禹,0931895839,s_202219397
楊宗明,0919974119,s_202219398
劉培汝,0922544573,s_202219399
范婧樂,0971750415,s_202219400
康之萱,0935763818,s_202219401
溫健拓,0921076908,s_202219402
江初珂,0971353815,s_202219403
鐘藻雷,0931214916,s_202219404
周瓊藴,0960501030,s_202219405
邱惠茹,0932805490,s_202219406
蕭娜梅,0982199623,s_202219407
周安寧,0931644888,s_202219408
王懿禹,0913571606,s_202219409
林曉淳,0927801767,s_202219410
吳彌碩,0916524617,s_202219411
石庸鋒,0972102774,s_202219412
趙平菁,0989514894,s_202219413
張悟聖,0938084285,s_202219414
蔡陽韶,0914785942,s_202219415
丁嚴韻,0924407814,s_202219416
林妤真,0971291811,s_202219417
侯冉霞,0934360713,s_202219418
張月燦,0971627828,s_202219419
陳實耀,0956797996,s_202219420
吳笑越,0989755230,s_202219421
謝利瑾,0928778372,s_202219422
吳宛芮,0938811894,s_202219423
歐以添,0988171884,s_202219424
李慶霖,0912646192,s_202219425
錢宏馳,0970627081,s_202219426
楊家思,0925970493,s_202219427
馮舒蕊,0913066754,s_202219428
林才舟,0960983724,s_202219429
呂湘靈,0989540836,s_202219430
潘坤運,0923955091,s_202219431
王祐雲,0935735192,s_202219432
呂可暉,0937585410,s_202219433
洪曉飄,0930164412,s_202219434
黃均宏,0910555986,s_202219435
方昱鳴,0960204378,s_202219436
吳璟菁,0952667779,s_202219437
賴益豔,0929082764,s_202219438
吳好鬆,0930091489,s_202219439
鐘春琪,0955669118,s_202219440
蔣明琪,0936773752,s_202219441
施媗歡,0982083792,s_202219442
唐山遙,0917962828,s_202219443
李元芸,0987918282,s_202219444
蘇好海,0922568957,s_202219445
郭歆沛,0989328570,s_202219446
林安蓉,0960706435,s_202219447
邱婭曉,0910247031,s_202219448
鍾怡歡,0956362688,s_202219449
楊庭茹,0928822566,s_202219450
謝寒藻,0917971600,s_202219451
趙希星,0924503840,s_202219452
陳維芳,0911188032,s_202219453
曹豔辰,0970823530,s_202219454
高仁霜,0914500363,s_202219455
呂冠材,0920954550,s_202219456
鄭文月,0924801086,s_202219457
高媗建,0922881114,s_202219458
蔡昱碩,0986101080,s_202219459
宋宣漩,0934917940,s_202219460
吳恩昕,0968955358,s_202219461
李嵐琴,0987246521,s_202219462
李春萱,0961245093,s_202219463
蔡洋淑,0954682994,s_202219464
馬青靖,0961736861,s_202219465
藍力維,0968095883,s_202219466
周勝啟,0939790354,s_202219467
林哲楷,0933409953,s_202219468
侯毓珺,0919901885,s_202219469
陳光瑋,0910284961,s_202219470
周倫遠,0927956875,s_202219471
許丹婭,0936891728,s_202219472
楊塵昌,0971643854,s_202219473
方得逸,0916840910,s_202219474
林思梓,0982007995,s_202219475
謝丹政,0963429686,s_202219476
韓晗祺,0922821136,s_202219477
楊容琦,0938407941,s_202219478
羅昌杉,0916870311,s_202219479
杜景曉,0953133132,s_202219480
宋伯鋭,0953563878,s_202219481
周駱騏,0936041054,s_202219482
沈均平,0928535823,s_202219483
程爍琦,0963638511,s_202219484
黃勛善,0987889881,s_202219485
賴波騏,0916138569,s_202219486
楊萬雙,0919820888,s_202219487
白遙青,0917036662,s_202219488
許可蓁,0921699007,s_202219489
楊盛聰,0939713168,s_202219490
丁穎齊,0938483338,s_202219491
吳凡希,0927347017,s_202219492
王來堇,0986037894,s_202219493
嚴劉天,0916733463,s_202219494
邵珊韋,0937116429,s_202219495
黎瑋雁,0987150045,s_202219496
曾文言,0917231529,s_202219497
翁爍瑋,0916777856,s_202219498
陳湘芸,0920818436,s_202219499
陳千吉,0960334660,s_202219500
黃彥梅,0917832868,s_202219501
胡貴韜,0923775625,s_202219502
蔡瑜諺,0911504730,s_202219503
陳洪潤,0987769719,s_202219504
林品風,0936780134,s_202219505
李國濤,0927108595,s_202219506
林凱谷,0915777017,s_202219507
陳千子,0931550742,s_202219508
梁昊鋒,0917945117,s_202219509
謝帆華,0916549686,s_202219510
郭安衞,0932930927,s_202219511
林啟懋,0918905604,s_202219512
陳洢鬆,0934279246,s_202219513
林於昭,0926872380,s_202219514
楊珈竹,0935581281,s_202219515
李南明,0982444702,s_202219516
傅宸恩,0955954789,s_202219517
李義靈,0971412173,s_202219518
郭華蒨,0931554414,s_202219519
潘榕雯,0927559446,s_202219520
馮濤藝,0936541253,s_202219521
洪瀟瞻,0954219842,s_202219522
高川豐,0988037437,s_202219523
魏夫育,0970903767,s_202219524
阮世東,0923449028,s_202219525
黃悟暢,0971095509,s_202219526
邵慶顏,0986168559,s_202219527
吳成波,0963904669,s_202219528
王顏鴻,0955245159,s_202219529
胡禹青,0926241329,s_202219530
黃亞軒,0928345303,s_202219531
洪汶鑫,0915986525,s_202219532
簡涵言,0937107308,s_202219533
馬方芳,0954675259,s_202219534
唐玉璟,0917151451,s_202219535
侯依馨,0922672084,s_202219536
沈樂立,0913798552,s_202219537
楊家春,0971043647,s_202219538
詹嬡月,0970218548,s_202219539
王彥瀟,0961990905,s_202219540
張千茜,0929627928,s_202219541
薛亞芯,0922299055,s_202219542
董揚明,0987260370,s_202219543
卓宸巖,0960329912,s_202219544
張濤紫,0934805376,s_202219545
劉思瀚,0920884505,s_202219546
張一甯,0937810154,s_202219547
黃山晨,0929264310,s_202219548
李材輝,0988705683,s_202219549
黃明星,0982748942,s_202219550
陳舒谷,0970920606,s_202219551
卓濤祺,0919427638,s_202219552
何沛璟,0912036206,s_202219553
張振樸,0968505177,s_202219554
杜然逞,0952980237,s_202219555
劉梓語,0913430250,s_202219556
林倫駱,0960680854,s_202219557
黃寧晉,0939781101,s_202219558
金昭晶,0963482309,s_202219559
葉函晉,0970582283,s_202219560
鄧慶昭,0911788377,s_202219561
周暉聰,0914075838,s_202219562
鄭可露,0925196443,s_202219563
廖晏芯,0972169837,s_202219564
連漩芷,0920660049,s_202219565
胡依修,0935492091,s_202219566
劉梓禹,0952147620,s_202219567
張玟緹,0939075289,s_202219568
葉園璟,0924394599,s_202219569
江歌永,0920156063,s_202219570
張晤韜,0937404807,s_202219571
陳惠聰,0970098061,s_202219572
蔣熙駱,0912550744,s_202219573
盧容益,0955685272,s_202219574
林強彥,0914446468,s_202219575
邱浩逸,0968851312,s_202219576
黃得英,0988121454,s_202219577
林琛霜,0986017238,s_202219578
姚才浚,0938643463,s_202219579
陳嚴柯,0970834340,s_202219580
張卓禹,0937196052,s_202219581
陳先彥,0968016652,s_202219582
戴晗超,0922654184,s_202219583
詹林筱,0937436720,s_202219584
田全谷,0925904250,s_202219585
王穎藴,0920897211,s_202219586
曾千月,0918135626,s_202219587
謝夫彰,0928657767,s_202219588
蕭俞嚴,0917448535,s_202219589
柯昭艾,0932249352,s_202219590
黎克芮,0919040951,s_202219591
陳文豔,0930000172,s_202219592
蔡聰谷,0925485251,s_202219593
藍堇鋭,0923202616,s_202219594
曹綺菲,0914139241,s_202219595
邵瀾葉,0917808656,s_202219596
鄧俠磊,0923510175,s_202219597
施潮鋒,0911731630,s_202219598
尤園姿,0917367113,s_202219599
馬流温,0912983488,s_202219600
曹昀淳,0925722872,s_202219601
嚴信韜,0958728371,s_202219602
謝啟鴻,0963081968,s_202219603
王健禧,0932309401,s_202219604
劉永睿,0988388015,s_202219605
林皓運,0913670623,s_202219606
張南汝,0932137486,s_202219607
杜保晟,0911005110,s_202219608
蕭恩筠,0935051138,s_202219609
戴寧寶,0970152947,s_202219610
鐘建瑩,0938566358,s_202219611
張功名,0986792057,s_202219612
陸又天,0954835800,s_202219613
盧棋盈,0970237543,s_202219614
劉棋薇,0970116587,s_202219615
藍瑋瑛,0961723500,s_202219616
湯彌承,0989000833,s_202219617
賴俊韻,0986560617,s_202219618
李惠歆,0931310503,s_202219619
黃冬銀,0935514989,s_202219620
侯曉琪,0955977968,s_202219621
張緹蓓,0912740936,s_202219622
田凌軒,0986050382,s_202219623
劉和建,0914604189,s_202219624
方南方,0960558991,s_202219625
盧斯育,0982861964,s_202219626
彭冉月,0960126208,s_202219627
杜山浩,0938473916,s_202219628
姚苑華,0926488523,s_202219629
范棋進,0912189819,s_202219630
蔡力辰,0910577036,s_202219631
陳朋蓁,0936255087,s_202219632
簡乾誠,0986610438,s_202219633
林俊瞻,0970839966,s_202219634
孫嬌麗,0982629368,s_202219635
王建聖,0931519108,s_202219636
鄭宗政,0921009517,s_202219637
沈微銀,0958825473,s_202219638
林瑜紫,0935685324,s_202219639
陳佑健,0913585816,s_202219640
張韶馳,0952182419,s_202219641
陳嬌義,0932768084,s_202219642
周庸棟,0936737916,s_202219643
邱宣秀,0972538039,s_202219644
黃梓涵,0972571009,s_202219645
林珺茹,0930472556,s_202219646
呂嬈芸,0960362007,s_202219647
袁嶽瑞,0935645783,s_202219648
劉元希,0937389359,s_202219649
蔡培立,0988849564,s_202219650
郭媛連,0923302497,s_202219651
蔡於榕,0927495056,s_202219652
許筱芊,0913635475,s_202219653
鄒信毅,0910335534,s_202219654
李影術,0988238636,s_202219655
蔡彌懋,0925879802,s_202219656
卓勳輝,0939279568,s_202219657
曾庸銘,0932764754,s_202219658
黎俊材,0930191906,s_202219659
康巖泰,0952232861,s_202219660
柯夏芪,0955284438,s_202219661
湯凰衞,0913692593,s_202219662
黃希雨,0914088506,s_202219663
鄭晨益,0917768837,s_202219664
傅宛沫,0928794302,s_202219665
張廷懋,0930119575,s_202219666
楊忠軒,0927013743,s_202219667
王冉初,0930288537,s_202219668
張全薇,0954706190,s_202219669
鄭依美,0936238792,s_202219670
張棠芪,0989665950,s_202219671
鍾姣惠,0972420317,s_202219672
傅菲豔,0952057160,s_202219673
曾亮昌,0930118453,s_202219674
謝育錦,0928081849,s_202219675
彭乾實,0971430067,s_202219676
周呈郁,0911798644,s_202219677
王帆舟,0987002933,s_202219678
李昊梓,0913409768,s_202219679
翁凱石,0912356187,s_202219680
鐘帆韻,0924173424,s_202219681
邵泓萍,0972540064,s_202219682
楊叡晗,0930032756,s_202219683
顏姿睿,0933553572,s_202219684
曾木秀,0963330205,s_202219685
翁喧琦,0972133447,s_202219686
陳懋楷,0922662344,s_202219687
徐宛玫,0961711240,s_202219688
蔣然逸,0970530814,s_202219689
童君添,0935088440,s_202219690
陳瑾禹,0961116297,s_202219691
錢孝益,0956715283,s_202219692
鄭召甯,0927824995,s_202219693
溫信鑾,0916351355,s_202219694
王瑋筱,0972288461,s_202219695
黃嬈穎,0932427934,s_202219696
楊瑤肇,0923252961,s_202219697
黃彌璟,0927348272,s_202219698
連泓苡,0987043375,s_202219699
李丹琦,0938622170,s_202219700
陳平恩,0960570094,s_202219701
溫振材,0927832724,s_202219702
馮佩言,0963696737,s_202219703
陳俊潤,0930374361,s_202219704
鄭連韋,0936057120,s_202219705
馮沫濮,0989577415,s_202219706
周純黛,0988569176,s_202219707
趙清瑩,0925159440,s_202219708
鐘妍鷺,0922861794,s_202219709
鍾玟舒,0987436983,s_202219710
林年曉,0921174249,s_202219711
周卓芯,0956158871,s_202219712
王平濱,0922034936,s_202219713
歐克瑛,0930817040,s_202219714
尤彌海,0968447321,s_202219715
林明睿,0921363576,s_202219716
詹千紈,0987409270,s_202219717
許圖秉,0954609475,s_202219718
楊才福,0987551967,s_202219719
韓微美,0987963553,s_202219720
黎偉庭,0914314645,s_202219721
彭先義,0937430833,s_202219722
徐鈞馳,0938673841,s_202219723
許連青,0982256324,s_202219724
吳晏煜,0915487657,s_202219725
林霞飛,0938331218,s_202219726
紀昀蓁,0921244423,s_202219727
劉夕曼,0918744042,s_202219728
吳孝宜,0912496758,s_202219729
溫嵐惠,0936783412,s_202219730
邱盧越,0939935576,s_202219731
唐勝曉,0968670431,s_202219732
黃明蕾,0937131577,s_202219733
曹千雲,0923253702,s_202219734
